  Unnamed: 0_x,Entity,Year,Terrorist attacks,Oil Reserves (Barrels),Percentage of World Reserves,Country,Government Integrity,Judicial Effectiveness,Trade Freedom,Property Rights,Unnamed: 0_y,Lockheed Martin (Billion USD),General Dynamics (Billion USD),region
832,Ethiopia,2014,2,428000,0.0,Ethiopia,33.8,20.6,57.4,27.7,20,45.6,30.8,Sub-Saharan Africa
833,Ethiopia,2015,7,428000,0.0,Ethiopia,33.8,20.6,57.4,27.7,21,46.1,31.8,Sub-Saharan Africa
834,Ethiopia,2016,13,428000,0.0,Ethiopia,33.8,20.6,57.4,27.7,22,47.2,30.6,Sub-Saharan Africa
835,Ethiopia,2017,28,428000,0.0,Ethiopia,33.8,20.6,57.4,27.7,23,50.0,31.0,Sub-Saharan Africa
836,Ethiopia,2018,10,428000,0.0,Ethiopia,33.8,20.6,57.4,27.7,24,53.8,36.2,Sub-Saharan Africa
837,Ethiopia,2019,26,428000,0.0,Ethiopia,33.8,20.6,57.4,27.7,25,59.8,39.3,Sub-Saharan Africa
838,Ethiopia,2020,53,428000,0.0,Ethiopia,33.8,20.6,57.4,27.7,26,65.4,38.0,Sub-Saharan Africa
839,Ethiopia,2021,36,428000,0.0,Ethiopia,33.8,20.6,57.4,27.7,27,67.1,38.5,Sub-Saharan Africa
840,France,1994,97,78431000,0.0048,France,73.7,84.2,79.2,93.1,0,22.9,3.2,Europe
841,France,1995,71,78431000,0.0048,France,73.7,84.2,79.2,93.1,1,22.8,3.1,Europe
842,France,1996,270,78431000,0.0048,France,73.7,84.2,79.2,93.1,2,26.8,3.1,Europe
843,France,1997,130,78431000,0.0048,France,73.7,84.2,79.2,93.1,3,28.0,3.6,Europe
844,France,1998,12,78431000,0.0048,France,73.7,84.2,79.2,93.1,4,26.0,7.4,Europe
845,France,1999,46,78431000,0.0048,France,73.7,84.2,79.2,93.1,5,25.0,8.9,Europe
846,France,2000,28,78431000,0.0048,France,73.7,84.2,79.2,93.1,6,24.5,10.4,Europe
847,France,2001,21,78431000,0.0048,France,73.7,84.2,79.2,93.1,7,24.0,12.0,Europe
848,France,2002,32,78431000,0.0048,France,73.7,84.2,79.2,93.1,8,26.5,13.7,Europe
849,France,2003,34,78431000,0.0048,France,73.7,84.2,79.2,93.1,9,31.8,16.4,Europe
850,France,2004,11,78431000,0.0048,France,73.7,84.2,79.2,93.1,10,35.5,19.2,Europe
851,France,2005,33,78431000,0.0048,France,73.7,84.2,79.2,93.1,11,37.7,21.0,Europe
852,France,2006,34,78431000,0.0048,France,73.7,84.2,79.2,93.1,12,39.6,24.1,Europe
853,France,2007,16,78431000,0.0048,France,73.7,84.2,79.2,93.1,13,41.9,27.2,Europe
854,France,2008,13,78431000,0.0048,France,73.7,84.2,79.2,93.1,14,42.7,29.3,Europe
855,France,2009,9,78431000,0.0048,France,73.7,84.2,79.2,93.1,15,45.2,32.0,Europe
856,France,2010,3,78431000,0.0048,France,73.7,84.2,79.2,93.1,16,45.7,32.5,Europe
857,France,2011,8,78431000,0.0048,France,73.7,84.2,79.2,93.1,17,46.5,32.7,Europe
858,France,2012,66,78431000,0.0048,France,73.7,84.2,79.2,93.1,18,47.2,31.5,Europe
859,France,2013,18,78431000,0.0048,France,73.7,84.2,79.2,93.1,19,45.3,30.9,Europe
860,France,2014,14,78431000,0.0048,France,73.7,84.2,79.2,93.1,20,45.6,30.8,Europe
861,France,2015,38,78431000,0.0048,France,73.7,84.2,79.2,93.1,21,46.1,31.8,Europe
862,France,2016,25,78431000,0.0048,France,73.7,84.2,79.2,93.1,22,47.2,30.6,Europe
863,France,2017,42,78431000,0.0048,France,73.7,84.2,79.2,93.1,23,50.0,31.0,Europe
864,France,2018,13,78431000,0.0048,France,73.7,84.2,79.2,93.1,24,53.8,36.2,Europe
865,France,2019,21,78431000,0.0048,France,73.7,84.2,79.2,93.1,25,59.8,39.3,Europe
866,France,2020,24,78431000,0.0048,France,73.7,84.2,79.2,93.1,26,65.4,38.0,Europe
867,France,2021,19,78431000,0.0048,France,73.7,84.2,79.2,93.1,27,67.1,38.5,Europe
868,Gabon,1994,1,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,0,22.9,3.2,Sub-Saharan Africa
869,Gabon,1995,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,1,22.8,3.1,Sub-Saharan Africa
870,Gabon,1996,1,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,2,26.8,3.1,Sub-Saharan Africa
871,Gabon,1997,1,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,3,28.0,3.6,Sub-Saharan Africa
872,Gabon,1998,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,4,26.0,7.4,Sub-Saharan Africa
873,Gabon,1999,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,5,25.0,8.9,Sub-Saharan Africa
874,Gabon,2000,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,6,24.5,10.4,Sub-Saharan Africa
875,Gabon,2001,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,7,24.0,12.0,Sub-Saharan Africa
876,Gabon,2002,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,8,26.5,13.7,Sub-Saharan Africa
877,Gabon,2003,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,9,31.8,16.4,Sub-Saharan Africa
878,Gabon,2004,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,10,35.5,19.2,Sub-Saharan Africa
879,Gabon,2005,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,11,37.7,21.0,Sub-Saharan Africa
880,Gabon,2006,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,12,39.6,24.1,Sub-Saharan Africa
881,Gabon,2007,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,13,41.9,27.2,Sub-Saharan Africa
882,Gabon,2008,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,14,42.7,29.3,Sub-Saharan Africa
883,Gabon,2009,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,15,45.2,32.0,Sub-Saharan Africa
884,Gabon,2010,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,16,45.7,32.5,Sub-Saharan Africa
885,Gabon,2011,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,17,46.5,32.7,Sub-Saharan Africa
886,Gabon,2012,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,18,47.2,31.5,Sub-Saharan Africa
887,Gabon,2013,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,19,45.3,30.9,Sub-Saharan Africa
888,Gabon,2014,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,20,45.6,30.8,Sub-Saharan Africa
889,Gabon,2015,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,21,46.1,31.8,Sub-Saharan Africa
890,Gabon,2016,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,22,47.2,30.6,Sub-Saharan Africa
891,Gabon,2017,4,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,23,50.0,31.0,Sub-Saharan Africa
892,Gabon,2018,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,24,53.8,36.2,Sub-Saharan Africa
893,Gabon,2019,1,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,25,59.8,39.3,Sub-Saharan Africa
894,Gabon,2020,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,26,65.4,38.0,Sub-Saharan Africa
895,Gabon,2021,0,2000000000,0.12,Gabon,23.7,19.4,55.2,26.7,27,67.1,38.5,Sub-Saharan Africa
896,Georgia,1994,18,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,0,22.9,3.2,Europe
897,Georgia,1995,17,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,1,22.8,3.1,Europe
898,Georgia,1996,3,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,2,26.8,3.1,Europe
899,Georgia,1997,6,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,3,28.0,3.6,Europe
900,Georgia,1998,12,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,4,26.0,7.4,Europe
901,Georgia,1999,7,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,5,25.0,8.9,Europe
902,Georgia,2000,7,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,6,24.5,10.4,Europe
903,Georgia,2001,4,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,7,24.0,12.0,Europe
904,Georgia,2002,2,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,8,26.5,13.7,Europe
905,Georgia,2003,6,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,9,31.8,16.4,Europe
906,Georgia,2004,3,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,10,35.5,19.2,Europe
907,Georgia,2005,6,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,11,37.7,21.0,Europe
908,Georgia,2006,3,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,12,39.6,24.1,Europe
909,Georgia,2007,0,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,13,41.9,27.2,Europe
910,Georgia,2008,33,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,14,42.7,29.3,Europe
911,Georgia,2009,25,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,15,45.2,32.0,Europe
912,Georgia,2010,7,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,16,45.7,32.5,Europe
913,Georgia,2011,3,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,17,46.5,32.7,Europe
914,Georgia,2012,3,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,18,47.2,31.5,Europe
915,Georgia,2013,2,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,19,45.3,30.9,Europe
916,Georgia,2014,2,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,20,45.6,30.8,Europe
917,Georgia,2015,1,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,21,46.1,31.8,Europe
918,Georgia,2016,4,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,22,47.2,30.6,Europe
919,Georgia,2017,1,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,23,50.0,31.0,Europe
920,Georgia,2018,1,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,24,53.8,36.2,Europe
921,Georgia,2019,0,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,25,59.8,39.3,Europe
922,Georgia,2020,1,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,26,65.4,38.0,Europe
923,Georgia,2021,0,35000000,0.0021,Georgia,61.1,54.8,86.4,53.3,27,67.1,38.5,Europe
924,Germany,1994,79,132480000,0.008,Germany,86.0,93.0,79.2,95.3,0,22.9,3.2,Europe
925,Germany,1995,147,132480000,0.008,Germany,86.0,93.0,79.2,95.3,1,22.8,3.1,Europe
926,Germany,1996,52,132480000,0.008,Germany,86.0,93.0,79.2,95.3,2,26.8,3.1,Europe
927,Germany,1997,12,132480000,0.008,Germany,86.0,93.0,79.2,95.3,3,28.0,3.6,Europe
928,Germany,1998,6,132480000,0.008,Germany,86.0,93.0,79.2,95.3,4,26.0,7.4,Europe
929,Germany,1999,13,132480000,0.008,Germany,86.0,93.0,79.2,95.3,5,25.0,8.9,Europe
930,Germany,2000,8,132480000,0.008,Germany,86.0,93.0,79.2,95.3,6,24.5,10.4,Europe
931,Germany,2001,8,132480000,0.008,Germany,86.0,93.0,79.2,95.3,7,24.0,12.0,Europe
932,Germany,2002,3,132480000,0.008,Germany,86.0,93.0,79.2,95.3,8,26.5,13.7,Europe
933,Germany,2003,2,132480000,0.008,Germany,86.0,93.0,79.2,95.3,9,31.8,16.4,Europe
934,Germany,2004,3,132480000,0.008,Germany,86.0,93.0,79.2,95.3,10,35.5,19.2,Europe
935,Germany,2005,3,132480000,0.008,Germany,86.0,93.0,79.2,95.3,11,37.7,21.0,Europe
936,Germany,2006,4,132480000,0.008,Germany,86.0,93.0,79.2,95.3,12,39.6,24.1,Europe
937,Germany,2007,3,132480000,0.008,Germany,86.0,93.0,79.2,95.3,13,41.9,27.2,Europe
938,Germany,2008,3,132480000,0.008,Germany,86.0,93.0,79.2,95.3,14,42.7,29.3,Europe
939,Germany,2009,4,132480000,0.008,Germany,86.0,93.0,79.2,95.3,15,45.2,32.0,Europe
940,Germany,2010,1,132480000,0.008,Germany,86.0,93.0,79.2,95.3,16,45.7,32.5,Europe
941,Germany,2011,8,132480000,0.008,Germany,86.0,93.0,79.2,95.3,17,46.5,32.7,Europe
942,Germany,2012,5,132480000,0.008,Germany,86.0,93.0,79.2,95.3,18,47.2,31.5,Europe
943,Germany,2013,0,132480000,0.008,Germany,86.0,93.0,79.2,95.3,19,45.3,30.9,Europe
944,Germany,2014,14,132480000,0.008,Germany,86.0,93.0,79.2,95.3,20,45.6,30.8,Europe
945,Germany,2015,68,132480000,0.008,Germany,86.0,93.0,79.2,95.3,21,46.1,31.8,Europe
946,Germany,2016,45,132480000,0.008,Germany,86.0,93.0,79.2,95.3,22,47.2,30.6,Europe
947,Germany,2017,28,132480000,0.008,Germany,86.0,93.0,79.2,95.3,23,50.0,31.0,Europe
948,Germany,2018,24,132480000,0.008,Germany,86.0,93.0,79.2,95.3,24,53.8,36.2,Europe
949,Germany,2019,17,132480000,0.008,Germany,86.0,93.0,79.2,95.3,25,59.8,39.3,Europe
950,Germany,2020,33,132480000,0.008,Germany,86.0,93.0,79.2,95.3,26,65.4,38.0,Europe
951,Germany,2021,13,132480000,0.008,Germany,86.0,93.0,79.2,95.3,27,67.1,38.5,Europe
952,Ghana,1994,4,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,0,22.9,3.2,Sub-Saharan Africa
953,Ghana,1995,1,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,1,22.8,3.1,Sub-Saharan Africa
954,Ghana,1996,2,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,2,26.8,3.1,Sub-Saharan Africa
955,Ghana,1997,1,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,3,28.0,3.6,Sub-Saharan Africa
956,Ghana,1998,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,4,26.0,7.4,Sub-Saharan Africa
957,Ghana,1999,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,5,25.0,8.9,Sub-Saharan Africa
958,Ghana,2000,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,6,24.5,10.4,Sub-Saharan Africa
959,Ghana,2001,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,7,24.0,12.0,Sub-Saharan Africa
960,Ghana,2002,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,8,26.5,13.7,Sub-Saharan Africa
961,Ghana,2003,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,9,31.8,16.4,Sub-Saharan Africa
962,Ghana,2004,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,10,35.5,19.2,Sub-Saharan Africa
963,Ghana,2005,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,11,37.7,21.0,Sub-Saharan Africa
964,Ghana,2006,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,12,39.6,24.1,Sub-Saharan Africa
965,Ghana,2007,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,13,41.9,27.2,Sub-Saharan Africa
966,Ghana,2008,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,14,42.7,29.3,Sub-Saharan Africa
967,Ghana,2009,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,15,45.2,32.0,Sub-Saharan Africa
968,Ghana,2010,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,16,45.7,32.5,Sub-Saharan Africa
969,Ghana,2011,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,17,46.5,32.7,Sub-Saharan Africa
970,Ghana,2012,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,18,47.2,31.5,Sub-Saharan Africa
971,Ghana,2013,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,19,45.3,30.9,Sub-Saharan Africa
972,Ghana,2014,1,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,20,45.6,30.8,Sub-Saharan Africa
973,Ghana,2015,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,21,46.1,31.8,Sub-Saharan Africa
974,Ghana,2016,1,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,22,47.2,30.6,Sub-Saharan Africa
975,Ghana,2017,0,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,23,50.0,31.0,Sub-Saharan Africa
976,Ghana,2018,2,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,24,53.8,36.2,Sub-Saharan Africa
977,Ghana,2019,3,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,25,59.8,39.3,Sub-Saharan Africa
978,Ghana,2020,10,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,26,65.4,38.0,Sub-Saharan Africa
979,Ghana,2021,1,660000000,0.04,Ghana,43.9,57.3,63.0,50.1,27,67.1,38.5,Sub-Saharan Africa
980,Greece,1994,42,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,0,22.9,3.2,Europe
981,Greece,1995,8,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,1,22.8,3.1,Europe
982,Greece,1996,20,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,2,26.8,3.1,Europe
983,Greece,1997,21,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,3,28.0,3.6,Europe
984,Greece,1998,28,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,4,26.0,7.4,Europe
985,Greece,1999,35,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,5,25.0,8.9,Europe
986,Greece,2000,28,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,6,24.5,10.4,Europe
987,Greece,2001,14,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,7,24.0,12.0,Europe
988,Greece,2002,10,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,8,26.5,13.7,Europe
989,Greece,2003,12,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,9,31.8,16.4,Europe
990,Greece,2004,4,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,10,35.5,19.2,Europe
991,Greece,2005,6,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,11,37.7,21.0,Europe
992,Greece,2006,23,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,12,39.6,24.1,Europe
993,Greece,2007,15,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,13,41.9,27.2,Europe
994,Greece,2008,53,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,14,42.7,29.3,Europe
995,Greece,2009,115,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,15,45.2,32.0,Europe
996,Greece,2010,49,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,16,45.7,32.5,Europe
997,Greece,2011,11,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,17,46.5,32.7,Europe
998,Greece,2012,24,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,18,47.2,31.5,Europe
999,Greece,2013,56,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,19,45.3,30.9,Europe
1000,Greece,2014,27,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,20,45.6,30.8,Europe
1001,Greece,2015,30,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,21,46.1,31.8,Europe
1002,Greece,2016,30,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,22,47.2,30.6,Europe
1003,Greece,2017,44,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,23,50.0,31.0,Europe
1004,Greece,2018,26,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,24,53.8,36.2,Europe
1005,Greece,2019,32,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,25,59.8,39.3,Europe
1006,Greece,2020,50,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,26,65.4,38.0,Europe
1007,Greece,2021,11,10000000,0.0006,Greece,55.2,69.9,79.2,76.9,27,67.1,38.5,Europe
1008,Guatemala,1994,84,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,0,22.9,3.2,Americas
1009,Guatemala,1995,82,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,1,22.8,3.1,Americas
1010,Guatemala,1996,26,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,2,26.8,3.1,Americas
1011,Guatemala,1997,26,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,3,28.0,3.6,Americas
1012,Guatemala,1998,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,4,26.0,7.4,Americas
1013,Guatemala,1999,1,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,5,25.0,8.9,Americas
1014,Guatemala,2000,1,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,6,24.5,10.4,Americas
1015,Guatemala,2001,2,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,7,24.0,12.0,Americas
1016,Guatemala,2002,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,8,26.5,13.7,Americas
1017,Guatemala,2003,3,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,9,31.8,16.4,Americas
1018,Guatemala,2004,2,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,10,35.5,19.2,Americas
1019,Guatemala,2005,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,11,37.7,21.0,Americas
1020,Guatemala,2006,4,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,12,39.6,24.1,Americas
1021,Guatemala,2007,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,13,41.9,27.2,Americas
1022,Guatemala,2008,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,14,42.7,29.3,Americas
1023,Guatemala,2009,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,15,45.2,32.0,Americas
1024,Guatemala,2010,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,16,45.7,32.5,Americas
1025,Guatemala,2011,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,17,46.5,32.7,Americas
1026,Guatemala,2012,1,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,18,47.2,31.5,Americas
1027,Guatemala,2013,6,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,19,45.3,30.9,Americas
1028,Guatemala,2014,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,20,45.6,30.8,Americas
1029,Guatemala,2015,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,21,46.1,31.8,Americas
1030,Guatemala,2016,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,22,47.2,30.6,Americas
1031,Guatemala,2017,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,23,50.0,31.0,Americas
1032,Guatemala,2018,2,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,24,53.8,36.2,Americas
1033,Guatemala,2019,0,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,25,59.8,39.3,Americas
1034,Guatemala,2020,3,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,26,65.4,38.0,Americas
1035,Guatemala,2021,1,83070000,0.005,Guatemala,22.8,27.9,75.0,38.8,27,67.1,38.5,Americas
1036,Hungary,1994,2,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,0,22.9,3.2,Europe
1037,Hungary,1995,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,1,22.8,3.1,Europe
1038,Hungary,1996,13,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,2,26.8,3.1,Europe
1039,Hungary,1997,17,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,3,28.0,3.6,Europe
1040,Hungary,1998,2,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,4,26.0,7.4,Europe
1041,Hungary,1999,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,5,25.0,8.9,Europe
1042,Hungary,2000,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,6,24.5,10.4,Europe
1043,Hungary,2001,1,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,7,24.0,12.0,Europe
1044,Hungary,2002,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,8,26.5,13.7,Europe
1045,Hungary,2003,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,9,31.8,16.4,Europe
1046,Hungary,2004,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,10,35.5,19.2,Europe
1047,Hungary,2005,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,11,37.7,21.0,Europe
1048,Hungary,2006,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,12,39.6,24.1,Europe
1049,Hungary,2007,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,13,41.9,27.2,Europe
1050,Hungary,2008,2,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,14,42.7,29.3,Europe
1051,Hungary,2009,1,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,15,45.2,32.0,Europe
1052,Hungary,2010,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,16,45.7,32.5,Europe
1053,Hungary,2011,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,17,46.5,32.7,Europe
1054,Hungary,2012,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,18,47.2,31.5,Europe
1055,Hungary,2013,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,19,45.3,30.9,Europe
1056,Hungary,2014,1,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,20,45.6,30.8,Europe
1057,Hungary,2015,1,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,21,46.1,31.8,Europe
1058,Hungary,2016,1,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,22,47.2,30.6,Europe
1059,Hungary,2017,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,23,50.0,31.0,Europe
1060,Hungary,2018,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,24,53.8,36.2,Europe
1061,Hungary,2019,1,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,25,59.8,39.3,Europe
1062,Hungary,2020,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,26,65.4,38.0,Europe
1063,Hungary,2021,0,28600000,0.0017,Hungary,44.3,63.0,79.2,69.6,27,67.1,38.5,Europe
1064,India,1994,107,4728790000,0.29,India,40.8,52.1,62.2,49.2,0,22.9,3.2,Asia-Pacific
1065,India,1995,179,4728790000,0.29,India,40.8,52.1,62.2,49.2,1,22.8,3.1,Asia-Pacific
1066,India,1996,213,4728790000,0.29,India,40.8,52.1,62.2,49.2,2,26.8,3.1,Asia-Pacific
1067,India,1997,193,4728790000,0.29,India,40.8,52.1,62.2,49.2,3,28.0,3.6,Asia-Pacific
1068,India,1998,61,4728790000,0.29,India,40.8,52.1,62.2,49.2,4,26.0,7.4,Asia-Pacific
1069,India,1999,112,4728790000,0.29,India,40.8,52.1,62.2,49.2,5,25.0,8.9,Asia-Pacific
1070,India,2000,180,4728790000,0.29,India,40.8,52.1,62.2,49.2,6,24.5,10.4,Asia-Pacific
1071,India,2001,234,4728790000,0.29,India,40.8,52.1,62.2,49.2,7,24.0,12.0,Asia-Pacific
1072,India,2002,184,4728790000,0.29,India,40.8,52.1,62.2,49.2,8,26.5,13.7,Asia-Pacific
1073,India,2003,196,4728790000,0.29,India,40.8,52.1,62.2,49.2,9,31.8,16.4,Asia-Pacific
